Unnamed: 0,Season,Year,Player_name,Rank,Dpoy_titles,Dpoy_votes,First_votes,won_dpoy_last_season,teamates_with_dpoy,Points_won,Max_points,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,MP_100_poss,FG_100_poss,FGA_100_poss,FG%_100_poss,3P_100_poss,3PA_100_poss,3P%_100_poss,2P_100_poss,2PA_100_poss,2P%_100_poss,FT_100_poss,FTA_100_poss,FT%_100_poss,ORB_100_poss,DRB_100_poss,TRB_100_poss,AST_100_poss,STL_100_poss,BLK_100_poss,TOV_100_poss,PF_100_poss,PTS_100_poss,ORtg_100_poss,DRtg_100_poss,MP_advanced,PER_advanced,TS%_advanced,3PAr_advanced,FTr_advanced,ORB%_advanced,DRB%_advanced,TRB%_advanced,AST%_advanced,STL%_advanced,BLK%_advanced,TOV%_advanced,USG%_advanced,OWS_advanced,DWS_advanced,WS_advanced,WS/48_advanced,OBPM_advanced,DBPM_advanced,BPM_advanced,VORP_advanced,G_team,MP_team,FG_team,FGA_team,FG%_team,3P_team,3PA_team,3P%_team,2P_team,2PA_team,2P%_team,FT_team,FTA_team,FT%_team,ORB_team,DRB_team,TRB_team,AST_team,STL_team,BLK_team,TOV_team,PF_team,PTS_team,G_opponent,MP_opponent,FG_opponent,FGA_opponent,FG%_opponent,3P_opponent,3PA_opponent,3P%_opponent,2P_opponent,2PA_opponent,2P%_opponent,FT_opponent,FTA_opponent,FT%_opponent,ORB_opponent,DRB_opponent,TRB_opponent,AST_opponent,STL_opponent,BLK_opponent,TOV_opponent,PF_opponent,PTS_opponent,W_misc,L_misc,PW_misc,PL_misc,MOV_misc,SOS_misc,SRS_misc,ORtg_misc,DRtg_misc,Pace_misc,FTr_misc,3PAr_misc,eFG%_misc,TOV%_misc,ORB%_misc,FT/FGA_misc,eFG%.1_misc,TOV%.1_misc,DRB%_misc,FT/FGA.1_misc,Arena_misc,Attendance_misc,GP_espn,MPG_espn,ORPM_espn,DRPM_espn,RPM_espn,WINS_espn,poss_raptor,mp_raptor,raptor_offense_raptor,raptor_defense_raptor,raptor_total_raptor,war_total_raptor,war_reg_season_raptor,war_playoffs_raptor,predator_offense_raptor,predator_defense_raptor,predator_total_raptor,pace_impact_raptor,GP_nba,W_nba,L_nba,MIN_nba,DEF RTG_nba,DREB_nba,DREB%_nba,%DREB_nba,STL_nba,STL%_nba,BLK_nba,%BLK_nba,OPP PTS OFF TOV_nba,OPP PTS 2ND CHANCE_nba,OPP PTS FB_nba,OPP PTS PAINT_nba,DEF WS_nba,D-LEBRON_bball
13505,1997-98,1998,Alonzo Mourning,-1,0.0,1.0,0.0,False,0.0,0.0,500.0,27.0,MIA,NBA,C,58.0,56.0,33.4,6.9,12.6,0.551,0.0,0.0,,6.9,12.6,0.551,0.551,5.3,8.0,0.665,3.3,6.3,9.6,0.9,0.7,2.2,3.1,3.6,19.2,1939.0,11.3,20.6,0.551,0.0,0.0,,11.3,20.6,0.551,8.7,13.1,0.665,5.4,10.3,15.7,1.5,1.1,3.7,5.0,5.9,31.4,109.0,99.0,1939.0,22.4,0.595,0.0,0.635,12.1,21.4,16.9,5.2,1.1,4.9,16.0,26.8,3.9,3.6,7.5,0.185,1.8,0.7,2.5,2.2,82.0,19755.0,2850.0,6327.0,0.45,548.0,1544.0,0.355,2302.0,4783.0,0.481,1539.0,2082.0,0.739,1028.0,2419.0,3447.0,1758.0,665.0,429.0,1226.0,1982.0,7787.0,82.0,19755.0,2723.0,6355.0,0.428,305.0,921.0,0.331,2418.0,5434.0,0.445,1632.0,2195.0,0.744,1058.0,2232.0,3290.0,1630.0,637.0,370.0,1214.0,1851.0,7383.0,55.0,27.0,56.0,26.0,4.93,0.16,5.09,107.6,102.0,87.9,0.329,0.244,0.494,14.5,31.5,0.243,0.452,14.2,69.6,0.257,Miami Arena,614861.0,58,33.4,1.02,4.21,5.22,10.18,3842.0,2077.0,-0.050172859,2.16191263,2.111739772,5.162610898,4.729169431,0.433441468,0.242405022,1.524498244,1.766903266,-0.076371049,58.0,39.0,19.0,33.4,96.4,6.3,19.0,30.3,0.7,13.3,2.2,55.6,10.5,9.4,7.2,23.2,0.157,0.0
13506,1997-98,1998,Tom Chambers,-1.0,0.0,0.0,0.0,False,0.0,0.0,500.0,38.0,PHI,NBA,PF,1.0,0.0,10.0,2.0,2.0,1.0,0.0,0.0,,2.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,2.0,6.0,10.0,10.6,10.6,1.0,0.0,0.0,,10.6,10.6,1.0,10.6,10.6,1.0,0.0,10.6,10.6,0.0,10.6,0.0,5.3,10.6,31.8,142.0,85.0,10.0,31.5,1.042,0.0,1.0,0.0,23.2,11.5,0.0,10.6,0.0,25.8,17.4,0.0,0.0,0.1,0.369,3.2,9.3,12.5,0.0,82.0,19755.0,2837.0,6409.0,0.443,243.0,810.0,0.3,2594.0,5599.0,0.463,1734.0,2352.0,0.737,1125.0,2294.0,3419.0,1729.0,729.0,490.0,1354.0,1878.0,7651.0,82.0,19755.0,2906.0,6440.0,0.451,384.0,1115.0,0.344,2522.0,5325.0,0.474,1651.0,2262.0,0.73,1115.0,2341.0,3456.0,1927.0,766.0,508.0,1318.0,1904.0,7847.0,31.0,51.0,34.0,48.0,-2.39,0.5,-1.89,102.8,105.4,90.4,0.367,0.126,0.462,15.4,32.5,0.271,0.481,15.1,67.3,0.256,CoreStates Center,655417.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,10.0,5.439156696,11.99304849,17.43220518,0.106397359,0.106397359,0.0,5.870257369,12.69855907,18.56881644,3.041118746,1.0,0.0,1.0,9.7,91.7,2.0,16.7,33.3,2.0,40.0,0.0,0.0,6.0,4.0,0.0,10.0,0.078,0.0
13507,1997-98,1998,Henry James,-1.0,0.0,0.0,0.0,False,1.0,0.0,500.0,32.0,CLE,NBA,PF,28.0,0.0,5.9,0.9,2.1,0.407,0.4,0.9,0.44,0.5,1.2,0.382,0.5,0.8,0.8,0.955,0.1,0.5,0.5,0.2,0.0,0.0,0.4,0.9,2.9,166.0,7.7,19.0,0.407,3.5,8.0,0.44,4.2,10.9,0.382,6.8,7.1,0.955,0.6,4.2,4.8,1.6,0.3,0.3,3.9,7.7,25.7,105.0,105.0,166.0,10.6,0.582,0.424,0.373,1.5,9.5,5.5,5.3,0.3,0.5,14.9,22.4,0.2,0.2,0.3,0.101,-1.9,-1.5,-3.4,-0.1,82.0,19830.0,2817.0,6207.0,0.454,298.0,801.0,0.372,2519.0,5406.0,0.466,1653.0,2187.0,0.756,955.0,2331.0,3286.0,1894.0,814.0,419.0,1418.0,1939.0,7585.0,82.0,19830.0,2689.0,6214.0,0.433,341.0,992.0,0.344,2348.0,5222.0,0.45,1642.0,2175.0,0.755,948.0,2229.0,3177.0,1790.0,707.0,455.0,1444.0,1904.0,7361.0,47.0,35.0,49.0,33.0,2.73,0.33,3.06,102.2,99.1,89.9,0.352,0.129,0.478,16.5,30.0,0.266,0.46,16.8,71.1,0.264,Gund Arena,694629.0,28,5.9,-0.55,-2.39,-2.93,-0.01,314.0,166.0,-1.510469062,-3.289739016,-4.800208078,-0.175121067,-0.175121067,0.0,-1.689800868,-4.123616232,-5.8134171,0.779916086,28.0,16.0,12.0,6.0,100.6,0.5,8.6,13.4,0.0,4.3,0.0,5.0,1.6,1.2,1.5,4.5,0.022,0.0
13508,1997-98,1998,Eric Riley,-1.0,0.0,0.0,0.0,False,0.0,0.0,500.0,27.0,DAL,NBA,C,39.0,14.0,13.9,1.4,3.5,0.415,0.0,0.0,0.0,1.4,3.4,0.418,0.415,0.7,0.9,0.75,1.1,2.3,3.4,0.6,0.4,1.2,0.9,2.1,3.6,544.0,5.5,13.2,0.415,0.0,0.1,0.0,5.5,13.1,0.418,2.6,3.5,0.75,4.2,8.8,13.0,2.2,1.5,4.5,3.6,7.8,13.6,90.0,103.0,544.0,11.2,0.461,0.007,0.267,8.6,18.8,13.6,6.5,1.5,5.9,19.7,15.8,-0.4,0.7,0.3,0.029,-5.5,1.0,-4.4,-0.3,82.0,19905.0,2882.0,6754.0,0.427,422.0,1183.0,0.357,2460.0,5571.0,0.442,1308.0,1738.0,0.753,1008.0,2280.0,3288.0,1535.0,646.0,466.0,1182.0,1643.0,7494.0,82.0,19905.0,3138.0,6819.0,0.46,386.0,1130.0,0.342,2752.0,5689.0,0.484,1333.0,1868.0,0.714,1223.0,2644.0,3867.0,1882.0,658.0,374.0,1240.0,1608.0,7995.0,20.0,62.0,24.0,58.0,-6.11,-0.22,-6.33,100.5,107.2,89.9,0.257,0.175,0.458,13.6,27.6,0.194,0.488,14.0,65.1,0.195,Reunion Arena,503936.0,39,13.9,-3.48,0.86,-2.62,0.09,1031.0,544.0,-5.203055972,1.059541457,-4.143514515,-0.387373321,-0.387373321,0.0,-5.163510629,0.496149876,-4.667360753,0.142911352,39.0,10.0,29.0,13.9,103.5,2.3,17.3,29.2,0.4,19.2,1.2,67.6,4.9,4.5,4.7,12.9,0.036,0.0
13509,1997-98,1998,Walter McCarty,-1.0,0.0,0.0,0.0,False,0.0,0.0,500.0,23.0,BOS,NBA,SF,82.0,64.0,28.5,3.6,8.9,0.404,0.7,2.1,0.309,2.9,6.8,0.434,0.441,1.8,2.4,0.742,1.7,2.7,4.4,2.2,1.3,0.5,1.7,3.3,9.6,2340.0,6.5,16.1,0.404,1.2,3.8,0.309,5.3,12.2,0.434,3.2,4.3,0.742,3.1,4.9,8.0,3.9,2.4,1.0,3.1,6.0,17.3,100.0,106.0,2340.0,11.6,0.483,0.24,0.266,6.5,12.3,9.2,11.9,2.4,1.5,14.7,17.7,0.8,2.2,2.9,0.06,-1.4,-0.1,-1.5,0.3,82.0,19730.0,3012.0,6934.0,0.434,415.0,1249.0,0.332,2597.0,5685.0,0.457,1425.0,1964.0,0.726,1196.0,2044.0,3240.0,1816.0,987.0,366.0,1330.0,2203.0,7864.0,82.0,19730.0,2864.0,5981.0,0.479,299.0,940.0,0.318,2565.0,5041.0,0.509,2052.0,2756.0,0.745,1015.0,2446.0,3461.0,1826.0,696.0,406.0,1688.0,1719.0,8079.0,36.0,46.0,33.0,49.0,-2.62,0.66,-1.96,102.6,105.4,93.3,0.283,0.18,0.464,14.6,32.8,0.206,0.504,19.0,66.8,0.343,FleetCenter,739422.0,82,28.5,-0.59,-0.97,-1.56,2.16,4601.0,2340.0,-0.703801939,-0.108015319,-0.811817258,2.324962587,2.324962587,0.0,-0.792937458,-0.003343083,-0.796280541,0.435400063,82.0,36.0,46.0,28.6,102.8,2.7,10.8,18.6,1.3,19.5,0.5,21.2,10.3,8.9,9.1,28.4,0.081,0.0
13510,1997-98,1998,Lloyd Daniels,-1.0,0.0,0.0,0.0,False,0.0,0.0,500.0,30.0,TOR,NBA,SG,6.0,0.0,13.7,2.0,4.8,0.414,0.3,1.5,0.222,1.7,3.3,0.5,0.448,1.3,1.7,0.8,0.7,0.5,1.2,0.7,0.5,0.3,0.7,0.7,5.7,82.0,7.6,18.3,0.414,1.3,5.7,0.222,6.3,12.6,0.5,5.1,6.3,0.8,2.5,1.9,4.4,2.5,1.9,1.3,2.5,2.5,21.5,105.0,115.0,82.0,13.5,0.509,0.31,0.345,5.3,4.3,4.8,8.2,1.9,1.7,10.7,20.0,0.1,0.0,0.1,0.04,-0.8,-2.6,-3.3,0.0,82.0,19930.0,2965.0,6813.0,0.435,372.0,1086.0,0.343,2593.0,5727.0,0.453,1479.0,2060.0,0.718,1187.0,2149.0,3336.0,1746.0,769.0,663.0,1371.0,1851.0,7781.0,82.0,19930.0,3271.0,6826.0,0.479,396.0,1034.0,0.383,2875.0,5792.0,0.496,1603.0,2289.0,0.7,1270.0,2506.0,3776.0,2219.0,737.0,514.0,1370.0,1748.0,8541.0,16.0,66.0,17.0,65.0,-9.27,0.94,-8.33,101.2,111.0,92.6,0.302,0.159,0.462,15.1,32.1,0.217,0.508,14.9,62.9,0.235,SkyDome,674685.0,6,13.7,0.4,-0.85,-0.45,0.13,160.0,82.0,0.340204538,-2.519671694,-2.179467156,0.023826601,0.023826601,0.0,-0.188117256,-3.526233661,-3.714350917,-0.162430531,6.0,3.0,3.0,13.7,112.5,0.5,3.8,6.8,0.5,23.1,0.3,13.3,7.8,4.8,7.2,19.0,-0.004,0.0
13511,1997-98,1998,Bob McCann,-1.0,0.0,0.0,0.0,False,0.0,0.0,500.0,33.0,TOR,NBA,SF,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,10.4,0.0,0.0,0.0,,0.0,10.4,0.0,0.0,0.0,,0.0,10.4,10.4,0.0,0.0,0.0,0.0,10.4,0.0,0.0,112.0,5.0,-7.3,0.0,0.0,0.0,0.0,23.3,11.2,0.0,0.0,0.0,0.0,8.8,0.0,0.0,0.0,-0.186,-13.9,-3.6,-17.4,0.0,82.0,19930.0,2965.0,6813.0,0.435,372.0,1086.0,0.343,2593.0,5727.0,0.453,1479.0,2060.0,0.718,1187.0,2149.0,3336.0,1746.0,769.0,663.0,1371.0,1851.0,7781.0,82.0,19930.0,3271.0,6826.0,0.479,396.0,1034.0,0.383,2875.0,5792.0,0.496,1603.0,2289.0,0.7,1270.0,2506.0,3776.0,2219.0,737.0,514.0,1370.0,1748.0,8541.0,16.0,66.0,17.0,65.0,-9.27,0.94,-8.33,101.2,111.0,92.6,0.302,0.159,0.462,15.1,32.1,0.217,0.508,14.9,62.9,0.235,SkyDome,674685.0,0,0,0.0,0.0,0.0,0.0,10.0,5.0,-11.0837335,-3.784895398,-14.86862889,-0.031269064,-0.031269064,0.0,-11.59720263,-3.206257552,-14.80346019,1.047403219,1.0,0.0,1.0,5.1,91.7,1.0,14.3,25.0,0.0,0.0,0.0,0.0,5.0,3.0,5.0,4.0,0.038,0.0
13512,1997-98,1998,Chauncey Billups,-1.0,0.0,0.0,0.0,False,0.0,0.0,500.0,21.0,BOS,NBA,PG,51.0,44.0,25.4,3.5,8.9,0.39,1.3,3.7,0.339,2.2,5.2,0.426,0.46,2.9,3.5,0.817,0.8,1.4,2.2,4.3,1.5,0.0,2.3,2.3,11.1,1296.0,7.0,18.0,0.39,2.5,7.5,0.339,4.5,10.5,0.426,5.8,7.1,0.817,1.6,2.9,4.5,8.6,3.1,0.1,4.7,4.7,22.4,105.0,107.0,1296.0,15.4,0.53,0.416,0.396,3.3,7.3,5.1,26.7,3.1,0.1,18.1,21.7,1.6,1.0,2.6,0.096,1.2,-0.4,0.8,0.9,82.0,19730.0,3012.0,6934.0,0.434,415.0,1249.0,0.332,2597.0,5685.0,0.457,1425.0,1964.0,0.726,1196.0,2044.0,3240.0,1816.0,987.0,366.0,1330.0,2203.0,7864.0,82.0,19730.0,2864.0,5981.0,0.479,299.0,940.0,0.318,2565.0,5041.0,0.509,2052.0,2756.0,0.745,1015.0,2446.0,3461.0,1826.0,696.0,406.0,1688.0,1719.0,8079.0,36.0,46.0,33.0,49.0,-2.62,0.66,-1.96,102.6,105.4,93.3,0.283,0.18,0.464,14.6,32.8,0.206,0.504,19.0,66.8,0.343,FleetCenter,739422.0,80.0,27.7,0.22,-2.21,-1.99,1.38,4343.0,2216.0,0.635806357,-1.674801223,-1.038994866,1.960311294,1.960311294,0.0,0.700632015,-1.526087434,-0.825455419,1.2697595,80.0,28.0,52.0,27.7,105.9,1.6,6.4,11.4,1.3,21.2,0.1,1.4,10.8,9.0,10.3,27.5,0.051,0.0
13513,1997-98,1998,Lamond Murray,-1.0,0.0,0.0,0.0,False,0.0,0.0,500.0,24.0,LAC,NBA,SF,79.0,65.0,32.6,6.0,12.5,0.481,0.7,1.9,0.353,5.3,10.5,0.504,0.508,2.8,3.7,0.748,2.2,3.9,6.1,1.8,1.5,0.7,2.2,2.4,15.4,2579.0,9.5,19.8,0.481,1.1,3.1,0.353,8.4,16.7,0.504,4.4,5.9,0.748,3.5,6.3,9.7,2.9,2.4,1.1,3.4,3.9,24.6,107.0,110.0,2579.0,17.8,0.548,0.155,0.299,7.5,13.9,10.7,9.9,2.4,1.4,13.3,22.1,3.7,1.2,4.9,0.092,1.4,-0.8,0.5,1.6,82.0,19780.0,2930.0,6690.0,0.438,525.0,1468.0,0.358,2405.0,5222.0,0.461,1480.0,2047.0,0.723,1040.0,2276.0,3316.0,1533.0,625.0,456.0,1323.0,1827.0,7865.0,82.0,19780.0,3236.0,6832.0,0.474,334.0,923.0,0.362,2902.0,5909.0,0.491,1663.0,2267.0,0.734,1169.0,2469.0,3638.0,1826.0,726.0,412.0,1158.0,1747.0,8469.0,17.0,65.0,21.0,61.0,-7.37,-0.16,-7.53,103.3,111.2,92.4,0.306,0.219,0.477,14.8,29.6,0.221,0.498,12.9,66.1,0.243,Los Angeles Memorial Sports Arena,254840.0,79,32.6,0.5,-0.65,-0.15,4.77,5022.0,2579.0,0.953903045,0.079514318,1.033417363,4.968566888,4.968566888,0.0,0.896823579,0.189935449,1.086759029,-0.17755644,79.0,17.0,62.0,32.6,108.2,3.9,12.5,21.1,1.5,27.9,0.7,19.9,12.3,11.0,9.9,33.4,0.035,0.0
13514,1997-98,1998,Kevin Edwards,-1.0,0.0,0.0,0.0,False,1.0,0.0,500.0,32.0,NJN,NBA,SG,27.0,5.0,13.0,1.4,3.9,0.349,0.1,0.4,0.364,1.2,3.5,0.347,0.368,0.5,0.6,0.867,0.4,0.9,1.3,1.0,0.8,0.0,0.7,0.7,3.4,352.0,5.5,15.9,0.349,0.6,1.6,0.364,4.9,14.2,0.347,1.9,2.2,0.867,1.6,3.4,5.1,3.9,3.1,0.0,3.0,3.0,13.6,88.0,107.0,352.0,8.1,0.404,0.104,0.142,3.4,8.1,5.6,11.1,3.1,0.0,15.1,16.4,-0.3,0.3,0.0,-0.001,-3.9,0.9,-3.1,-0.1,82.0,19880.0,3055.0,6928.0,0.441,310.0,937.0,0.331,2745.0,5991.0,0.458,1750.0,2351.0,0.744,1344.0,2137.0,3481.0,1685.0,777.0,314.0,1180.0,1917.0,8170.0,82.0,19880.0,3016.0,6406.0,0.471,356.0,1030.0,0.346,2660.0,5376.0,0.495,1653.0,2211.0,0.748,1079.0,2316.0,3395.0,1771.0,616.0,515.0,1482.0,2023.0,8041.0,43.0,39.0,46.0,36.0,1.57,0.31,1.88,108.3,106.6,91.0,0.339,0.135,0.463,12.9,36.7,0.253,0.499,16.7,66.4,0.258,Continental Airlines Arena,718514.0,39,12.5,-2.51,-0.98,-3.49,-0.19,923.0,487.0,-3.675795593,-0.495656049,-4.171451642,-0.351727665,-0.351727665,0.0,-3.641487878,-1.621319687,-5.262807565,-0.098709549,39.0,23.0,16.0,12.4,100.0,0.9,7.6,13.7,0.7,22.4,0.0,2.8,4.9,3.5,4.3,11.2,0.05,0.0
13515,1997-98,1998,Antonio McDyess,-1.0,0.0,0.0,0.0,False,0.0,0.0,500.0,23.0,PHO,NBA,PF,81.0,81.0,30.1,6.1,11.4,0.536,0.0,0.0,0.0,6.1,11.4,0.537,0.536,2.9,4.1,0.702,2.5,5.0,7.6,1.3,1.2,1.7,1.8,3.6,15.1,2441.0,10.7,19.9,0.536,0.0,0.0,0.0,10.7,19.9,0.537,5.0,7.1,0.702,4.4,8.8,13.2,2.3,2.2,2.9,3.1,6.3,26.3,111.0,98.0,2441.0,20.3,0.571,0.002,0.355,10.1,19.0,14.7,7.5,2.2,4.0,11.7,22.5,4.8,4.6,9.4,0.185,0.8,1.4,2.1,2.5,82.0,19955.0,3138.0,6710.0,0.468,431.0,1211.0,0.356,2707.0,5499.0,0.492,1459.0,1948.0,0.749,991.0,2452.0,3443.0,2124.0,756.0,429.0,1236.0,1765.0,8166.0,82.0,19955.0,2923.0,6618.0,0.442,394.0,1091.0,0.361,2529.0,5527.0,0.458,1501.0,2051.0,0.732,1051.0,2343.0,3394.0,1803.0,720.0,323.0,1363.0,1769.0,7741.0,56.0,26.0,56.0,26.0,5.18,-0.75,4.44,107.4,101.8,91.4,0.29,0.18,0.5,14.0,29.7,0.217,0.471,15.3,70.0,0.227,America West Arena,779943.0,81,30.1,0.51,1.56,2.07,7.99,4984.0,2588.0,0.68723906,2.146441918,2.833680979,7.375901843,7.105044412,0.270857431,0.820811641,2.29812497,3.118936611,-0.082417027,81.0,55.0,26.0,30.0,99.9,5.0,16.8,27.1,1.2,21.1,1.7,45.9,10.0,8.9,7.5,25.6,0.112,0.0
13516,1997-98,1998,Ben Wallace,-1.0,0.0,0.0,0.0,False,0.0,0.0,500.0,23.0,WAS,NBA,C,67.0,16.0,16.8,1.3,2.4,0.518,0.0,0.0,,1.3,2.4,0.518,0.518,0.5,1.5,0.357,1.7,3.2,4.8,0.3,0.9,1.1,0.4,1.7,3.1,1124.0,4.0,7.6,0.518,0.0,0.0,,4.0,7.6,0.518,1.6,4.6,0.357,5.2,9.9,15.1,0.8,2.8,3.3,1.3,5.4,9.5,107.0,98.0,1124.0,13.4,0.495,0.0,0.598,11.0,22.2,16.4,2.3,2.8,4.6,11.9,9.3,0.8,2.2,2.9,0.125,-1.6,2.3,0.7,0.8,82.0,19805.0,3080.0,6811.0,0.452,320.0,944.0,0.339,2760.0,5867.0,0.47,1489.0,2156.0,0.691,1121.0,2341.0,3462.0,1900.0,689.0,379.0,1156.0,1839.0,7969.0,82.0,19805.0,2975.0,6540.0,0.455,348.0,977.0,0.356,2627.0,5563.0,0.472,1623.0,2172.0,0.747,1029.0,2468.0,3497.0,1725.0,632.0,372.0,1328.0,1924.0,7921.0,42.0,40.0,43.0,39.0,0.59,0.53,1.11,105.2,104.5,91.8,0.317,0.139,0.476,13.0,31.2,0.219,0.481,15.1,69.5,0.248,MCI Center,801240.0,67,16.8,-1.36,4.09,2.73,4.36,2174.0,1124.0,-2.785937407,4.20891671,1.422979302,2.388436423,2.388436423,0.0,-2.638547076,3.387917812,0.749370736,-0.17638127,67.0,34.0,33.0,16.8,94.3,3.2,18.1,29.8,0.9,25.6,1.1,50.0,5.2,4.4,4.6,13.9,0.095,0.0
13517,1997-98,1998,Tariq Abdul-Wahad,-1.0,0.0,0.0,0.0,False,0.0,0.0,500.0,23.0,SAC,NBA,SG,59.0,16.0,16.3,2.4,6.1,0.403,0.1,0.3,0.211,2.4,5.7,0.414,0.409,1.4,2.1,0.672,0.7,1.2,2.0,0.9,0.6,0.2,1.1,1.4,6.4,959.0,7.8,19.4,0.403,0.2,1.0,0.211,7.6,18.4,0.414,4.6,6.8,0.672,2.4,3.9,6.3,2.8,1.9,0.7,3.5,4.4,20.4,91.0,108.0,959.0,10.1,0.456,0.053,0.35,5.0,8.6,6.7,8.9,1.9,0.9,13.6,22.1,-0.8,0.6,-0.2,-0.008,-3.6,-1.2,-4.8,-0.7,82.0,19730.0,2957.0,6684.0,0.442,283.0,806.0,0.351,2674.0,5878.0,0.455,1440.0,2096.0,0.687,1094.0,2304.0,3398.0,1836.0,596.0,420.0,1271.0,1810.0,7637.0,82.0,19730.0,3095.0,6776.0,0.457,345.0,968.0,0.356,2750.0,5808.0,0.473,1560.0,2102.0,0.742,1157.0,2533.0,3690.0,1824.0,694.0,466.0,1256.0,1775.0,8095.0,27.0,55.0,25.0,57.0,-5.59,-0.25,-5.83,100.8,106.9,92.1,0.314,0.121,0.464,14.3,30.2,0.215,0.482,14.0,66.6,0.23,ARCO Arena (II),605443.0,59.0,16.3,-1.66,-0.56,-2.21,0.44,1861.0,959.0,-3.704132947,-1.187281304,-4.891414251,-1.048298791,-1.048298791,0.0,-3.771389422,-1.663344623,-5.434734046,0.047412282,59.0,17.0,42.0,16.3,101.6,1.2,7.5,12.8,0.6,21.7,0.2,13.1,5.7,5.1,5.4,15.3,0.053,0.0
13518,1997-98,1998,Chauncey Billups,-1.0,0.0,0.0,0.0,False,0.0,0.0,500.0,21.0,TOR,NBA,PG,29.0,26.0,31.7,3.6,10.2,0.349,1.5,4.7,0.316,2.1,5.5,0.377,0.422,2.7,3.0,0.919,0.8,1.9,2.7,3.3,1.0,0.1,1.9,1.9,11.3,920.0,5.8,16.6,0.349,2.4,7.7,0.316,3.4,9.0,0.377,4.4,4.8,0.919,1.2,3.1,4.3,5.5,1.7,0.1,3.2,3.0,18.5,102.0,115.0,920.0,11.1,0.493,0.461,0.292,2.6,7.0,4.7,16.7,1.7,0.1,14.4,18.5,0.6,-0.2,0.4,0.02,-1.2,-2.8,-4.0,-0.4,82.0,19930.0,2965.0,6813.0,0.435,372.0,1086.0,0.343,2593.0,5727.0,0.453,1479.0,2060.0,0.718,1187.0,2149.0,3336.0,1746.0,769.0,663.0,1371.0,1851.0,7781.0,82.0,19930.0,3271.0,6826.0,0.479,396.0,1034.0,0.383,2875.0,5792.0,0.496,1603.0,2289.0,0.7,1270.0,2506.0,3776.0,2219.0,737.0,514.0,1370.0,1748.0,8541.0,16.0,66.0,17.0,65.0,-9.27,0.94,-8.33,101.2,111.0,92.6,0.302,0.159,0.462,15.1,32.1,0.217,0.508,14.9,62.9,0.235,SkyDome,674685.0,80.0,27.7,0.22,-2.21,-1.99,1.38,4343.0,2216.0,0.635806357,-1.674801223,-1.038994866,1.960311294,1.960311294,0.0,0.700632015,-1.526087434,-0.825455419,1.2697595,80.0,28.0,52.0,27.7,105.9,1.6,6.4,11.4,1.3,21.2,0.1,1.4,10.8,9.0,10.3,27.5,0.051,0.0
13519,1997-98,1998,Vernon Maxwell,-1.0,0.0,0.0,0.0,False,1.0,0.0,500.0,32.0,CHH,NBA,SG,31.0,0.0,15.1,2.5,5.8,0.428,1.0,2.8,0.36,1.5,3.0,0.489,0.514,0.8,1.1,0.735,0.3,1.1,1.4,1.3,0.5,0.1,0.9,1.6,6.8,467.0,8.9,20.7,0.428,3.6,9.9,0.36,5.3,10.8,0.489,2.9,3.9,0.735,1.0,4.0,5.1,4.6,1.6,0.3,3.2,5.9,24.1,104.0,108.0,467.0,13.2,0.539,0.478,0.189,2.4,9.0,5.7,14.6,1.6,0.5,12.6,22.1,0.5,0.3,0.8,0.08,0.0,-1.3,-1.2,0.1,82.0,19780.0,2968.0,6344.0,0.468,346.0,904.0,0.383,2622.0,5440.0,0.482,1641.0,2186.0,0.751,985.0,2341.0,3326.0,1941.0,691.0,312.0,1247.0,1757.0,7923.0,82.0,19780.0,2977.0,6417.0,0.464,369.0,1063.0,0.347,2608.0,5354.0,0.487,1436.0,1964.0,0.731,965.0,2259.0,3224.0,1806.0,582.0,372.0,1240.0,1902.0,7759.0,51.0,31.0,47.0,35.0,2.0,0.45,2.45,107.5,105.3,89.4,0.345,0.142,0.495,14.6,30.4,0.259,0.493,14.6,70.8,0.224,Charlotte Coliseum,959634.0,42,15.1,1.45,0.98,2.43,2.11,1190.0,636.0,0.050585281,-2.311793438,-2.261208157,0.157056319,0.157056319,0.0,0.124266518,-2.551168028,-2.42690151,2.14118964,42.0,22.0,20.0,15.1,97.0,1.0,7.1,11.6,0.4,14.0,0.1,7.8,6.2,3.8,4.4,11.5,0.071,0.0
